,modified_f4_0,modified_f4_1,modified_f4_2,modified_f4_3,modified_f4_4
331,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
332,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
333,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
334,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
335,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
336,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
337,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
338,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
339,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
340,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
341,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
342,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
343,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
344,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
345,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
346,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
347,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
348,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
349,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
350,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
351,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
352,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
353,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
354,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
355,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
356,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
357,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
358,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
359,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
360,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
361,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
362,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
363,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
364,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
365,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
366,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
367,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
368,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
369,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
370,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
371,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
372,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
373,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
374,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
375,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
376,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
377,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
378,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
379,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
380,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
381,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
382,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
383,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
384,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
385,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
386,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
387,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
388,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
389,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
390,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
391,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
392,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
393,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
394,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
395,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
396,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
397,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
398,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
399,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
400,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
401,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
402,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
403,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
404,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
405,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
406,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
407,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
408,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
409,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
410,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
411,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
412,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
413,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
414,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
415,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
416,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
417,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
418,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
419,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
420,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
421,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
422,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
423,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
424,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
425,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
426,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
427,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
428,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
429,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
430,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
431,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
432,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
433,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
434,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
435,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
436,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
437,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
438,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
439,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
440,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
441,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
442,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
443,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
444,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
445,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
446,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
447,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
448,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
449,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
450,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
451,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
452,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
453,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
454,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
455,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
456,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
457,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
458,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
459,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
460,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
461,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
462,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
463,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
464,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
465,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
466,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
467,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
468,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
469,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
470,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
471,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
472,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
473,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
474,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
475,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
476,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
477,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
478,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
479,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
480,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
481,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
482,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
483,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
484,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
485,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
486,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
487,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
488,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
489,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
490,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
491,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
492,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
493,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
494,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
495,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
496,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
497,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
498,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
499,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
500,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
501,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
502,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
503,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
504,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
505,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
506,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
507,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
508,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
509,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
510,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
511,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
512,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
513,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
514,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
515,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
516,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
517,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
518,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
519,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
520,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
521,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
522,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
523,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
524,60.952451425800405,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
525,60.84352320949598,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
526,60.81779124613788,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
527,60.81779124613788,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
528,60.772447058581605,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
529,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
530,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
531,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
532,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
533,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
534,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
535,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
536,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
537,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
538,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
539,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
540,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
541,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
542,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
543,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
544,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
545,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
546,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
547,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
548,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
549,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
550,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
551,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
552,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
553,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
554,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
555,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
556,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
557,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
558,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
559,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
560,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
561,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
562,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
563,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
564,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
565,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
566,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
567,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
568,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
569,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
570,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
571,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
572,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
573,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
574,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
575,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
576,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
577,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
578,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
579,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
580,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
581,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
582,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
583,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
584,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
585,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
586,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
587,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
588,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
589,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
590,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
591,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
592,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
593,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
594,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
595,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
596,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
597,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
598,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
599,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
600,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
601,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
602,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
603,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
604,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
605,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
606,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
607,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
608,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
609,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
610,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
611,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
612,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
613,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
614,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
615,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
616,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
617,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
618,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
619,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
620,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
621,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
622,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
623,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
624,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
625,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
626,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
627,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
628,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
629,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
630,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
631,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
632,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
633,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
634,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
635,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
636,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
637,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
638,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
639,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
640,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
641,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
642,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
643,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
644,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
645,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
646,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
647,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
648,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
649,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
650,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
651,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
652,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
653,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
654,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
655,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
656,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
657,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
658,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
659,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
660,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
661,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
662,60.76744884563086,23197.12753935195,30878.207615309955,25057.840221838083,23900.245453124982
