,eso_f1_0,eso_f1_1,eso_f1_2,eso_f1_3,eso_f1_4,eso_f2_0,eso_f2_1,eso_f2_2,eso_f2_3,eso_f2_4,eso_f3_0,eso_f3_1,eso_f3_2,eso_f3_3,eso_f3_4,eso_f4_0,eso_f4_1,eso_f4_2,eso_f4_3,eso_f4_4,eso_f5_0,eso_f5_1,eso_f5_2,eso_f5_3,eso_f5_4,eso_f6_0,eso_f6_1,eso_f6_2,eso_f6_3,eso_f6_4,eso_f7_0,eso_f7_1,eso_f7_2,eso_f7_3,eso_f7_4,eso_f8_0,eso_f8_1,eso_f8_2,eso_f8_3,eso_f8_4,eso_f9_0,eso_f9_1,eso_f9_2,eso_f9_3,eso_f9_4,eso_f10_0,eso_f10_1,eso_f10_2,eso_f10_3,eso_f10_4,eso_f11_0,eso_f11_1,eso_f11_2,eso_f11_3,eso_f11_4,eso_f12_0,eso_f12_1,eso_f12_2,eso_f12_3,eso_f12_4,eso_f13_0,eso_f13_1,eso_f13_2,eso_f13_3,eso_f13_4,eso_f14_0,eso_f14_1,eso_f14_2,eso_f14_3,eso_f14_4,eso_f15_0,eso_f15_1,eso_f15_2,eso_f15_3,eso_f15_4,eso_f16_0,eso_f16_1,eso_f16_2,eso_f16_3,eso_f16_4,eso_f17_0,eso_f17_1,eso_f17_2,eso_f17_3,eso_f17_4,eso_f18_0,eso_f18_1,eso_f18_2,eso_f18_3,eso_f18_4,eso_f19_0,eso_f19_1,eso_f19_2,eso_f19_3,eso_f19_4,eso_f20_0,eso_f20_1,eso_f20_2,eso_f20_3,eso_f20_4,eso_f21_0,eso_f21_1,eso_f21_2,eso_f21_3,eso_f21_4,eso_f22_0,eso_f22_1,eso_f22_2,eso_f22_3,eso_f22_4,eso_f23_0,eso_f23_1,eso_f23_2,eso_f23_3,eso_f23_4,eso_f24_0,eso_f24_1,eso_f24_2,eso_f24_3,eso_f24_4,eso_f25_0,eso_f25_1,eso_f25_2,eso_f25_3,eso_f25_4,eso_f26_0,eso_f26_1,eso_f26_2,eso_f26_3,eso_f26_4,eso_f27_0,eso_f27_1,eso_f27_2,eso_f27_3,eso_f27_4,eso_f28_0,eso_f28_1,eso_f28_2,eso_f28_3,eso_f28_4,eso_f29_0,eso_f29_1,eso_f29_2,eso_f29_3,eso_f29_4,eso_f30_0,eso_f30_1,eso_f30_2,eso_f30_3,eso_f30_4
263,16790822756.371923,20961020491.18015,12462337970.544441,5688621342.281936,10781880752.897991,7.618916549796917e+28,1.5493441976421644e+29,5.089407353067061e+24,1.1220008965360446e+26,1.035030882774157e+28,39928.18131977702,54743.70358016822,31848.990785130794,41744.129294084676,57350.85721176888,552.1166374558182,758.9218867855702,610.7678360672005,625.2818724218232,659.484708534383,756.4926124807075,729.6404934796567,724.4381659238987,714.7263651326261,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,993.9615606901655,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,3298.116514349809,6345.887526856574,7003.148327801713,6962.229305503401,6558.332993595941,6926.835276237158,2180.797799385199,1638.7046100842806,1845.970004374279,1465.356659145385,2049.652599574668,150401929.33319578,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,51878.05477198486,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2863.4587035736727,2943.697984310089,3161.4464115924065,3050.4180167403733,3225.580410405741,2179.529596353613,2353.5761986276757,2212.0962781775356,2337.0258472749424,2117.998805326796,301997.0461217597,583133.498794933,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2647.965027987512,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2498.137739142991,2490.8995764786114,2489.1914849703944,2652.9520384551383,2490.361454547534,2473.6800437700686,2540.51783653232,2606.5586565382832,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3123.877292240628,3060.433789674322,3084.5224461184443,3073.3839248435684,3059.7999688645123,3061.3381569912062,2939.831871872775,2967.64936793773,2905.9781268488714,2967.2195751943464,3583.100095622456,3528.334174223448,3517.1903409868128,3768.436047944744,3445.4098523245434,3265.773120712147,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3410.485842080352,3413.589412571161,3444.277931019359,3404.0342183320427,3390.2689154034965,4109.022367465077,4296.228654894467,4237.646431988331,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,7738389.490286175,19157497.60668953,11805206.747360518
264,16790822756.371923,20961020491.18015,12462337970.544441,5688621342.281936,10781880752.897991,7.1519676272668156e+28,1.5493441976421644e+29,5.089407353067061e+24,1.1220008965360446e+26,1.035030882774157e+28,39928.18131977702,54743.70358016822,31848.990785130794,41744.129294084676,57350.85721176888,552.1166374558182,758.643815937121,610.7678360672005,625.2818724218232,659.484708534383,756.4926124807075,729.6404934796567,724.4381659238987,714.7263651326261,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,993.9615606901655,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,3298.116514349809,6345.887526856574,7003.148327801713,6951.137016409364,6558.332993595941,6926.835276237158,2180.797799385199,1638.7046100842806,1845.970004374279,1465.356659145385,2049.652599574668,150401929.33319578,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,51878.05477198486,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3173.9896726277316,2173.066913030979,2353.5761986276757,2212.0962781775356,2337.0258472749424,2117.998805326796,301997.0461217597,583133.498794933,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2647.965027987512,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2498.137739142991,2490.8995764786114,2489.1914849703944,2652.9520384551383,2490.361454547534,2473.6800437700686,2540.51783653232,2604.8706054339164,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3103.368173252497,3060.433789674322,3084.5224461184443,3073.3839248435684,3059.7999688645123,3059.3607592640938,2939.831871872775,2967.175189710469,2905.7333893850655,2967.2195751943464,3583.100095622456,3528.334174223448,3511.0955288998466,3768.436047944744,3445.4098523245434,3265.773120712147,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3410.3549142496536,3413.589412571161,3442.2868619546693,3404.0342183320427,3390.2689154034965,4109.022367465077,4296.228654894467,4237.646431988331,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
265,16790822756.371923,20961020491.18015,12462337970.544441,5688621342.281936,10781880752.897991,5.894811858248142e+28,1.2420554071806674e+29,5.089407353067061e+24,1.1220008965360446e+26,1.035030882774157e+28,38662.513999348215,54743.70358016822,31848.990785130794,41744.129294084676,57350.85721176888,552.1166374558182,745.2134675402335,610.4998014714878,625.2818724218232,659.484708534383,756.4926124807075,727.8023440289533,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,3298.116514349809,6345.887526856574,7003.148327801713,6932.468313801479,6558.332993595941,6926.835276237158,2180.797799385199,1638.7046100842806,1845.970004374279,1465.356659145385,2025.5798337887702,150401929.33319578,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,51878.05477198486,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3170.3654252409187,2173.066913030979,2353.5761986276757,2212.0962781775356,2337.0258472749424,2117.998805326796,301997.0461217597,583133.498794933,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2494.922029786023,2490.8995764786114,2489.1914849703944,2651.6502683184617,2490.361454547534,2473.6800437700686,2537.9819195739733,2564.972582966633,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3103.368173252497,3060.433789674322,3084.5224461184443,3073.3839248435684,3059.7999688645123,3058.414304626872,2939.831871872775,2966.9593528059954,2905.720488128328,2967.2195751943464,3583.100095622456,3528.334174223448,3510.853975220477,3768.436047944744,3421.622556722993,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3410.3549142496536,3413.589412571161,3442.2868619546693,3404.0342183320427,3390.2689154034965,4109.022367465077,4296.228654894467,4237.646431988331,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
266,16790822756.371923,20104241972.469578,12437049556.104654,5688621342.281936,10781880752.897991,5.690742274676865e+28,1.2420554071806674e+29,5.089407353067061e+24,1.1220008965360446e+26,1.035030882774157e+28,38510.93444554703,54743.70358016822,31848.990785130794,41145.31142904334,57350.85721176888,552.1166374558182,745.2134675402335,610.1023176468434,625.2818724218232,659.484708534383,754.4994189835639,727.5956231360499,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6915.664813351498,6558.332993595941,6926.835276237158,2180.797799385199,1638.7046100842806,1845.970004374279,1462.3767690436805,2025.5798337887702,150401929.33319578,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,51878.05477198486,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3157.6949234065023,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,301997.0461217597,583133.498794933,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2494.922029786023,2490.8995764786114,2489.1914849703944,2651.6502683184617,2490.361454547534,2473.6800437700686,2537.9819195739733,2558.6120562338137,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3103.368173252497,3060.433789674322,3084.5224461184443,3073.3839248435684,3059.7999688645123,3058.2741423112975,2939.831871872775,2966.713140413411,2905.720488128328,2967.2195751943464,3583.100095622456,3528.334174223448,3508.0927488648986,3768.436047944744,3421.622556722993,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3410.3549142496536,3413.589412571161,3442.2868619546693,3404.0342183320427,3390.2689154034965,4109.022367465077,4296.228654894467,4227.5227955192795,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
267,16651078055.620674,20079210841.48138,12331435021.828625,5688621342.281936,10781880752.897991,5.501954177537908e+28,1.2420554071806674e+29,5.089407353067061e+24,1.1220008965360446e+26,1.035030882774157e+28,38405.156480637925,54743.70358016822,31848.990785130794,41145.31142904334,57350.85721176888,552.1166374558182,745.2134675402335,610.1023176468434,625.2818724218232,659.484708534383,735.4664699308985,727.4883076964952,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6900.740486421409,6558.332993595941,6926.835276237158,2180.797799385199,1638.7046100842806,1845.970004374279,1462.3767690436805,2016.5463196654068,150401929.33319578,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,44301.18452872828,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3157.6949234065023,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,301997.0461217597,583133.498794933,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2494.922029786023,2490.8995764786114,2489.1914849703944,2639.77194919709,2490.361454547534,2473.6800437700686,2537.9819195739733,2527.75817666612,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3103.368173252497,3060.433789674322,3083.753195406155,3073.3839248435684,3059.7999688645123,3058.204429070971,2939.831871872775,2966.4672219564172,2904.178357537503,2967.2195751943464,3583.100095622456,3528.334174223448,3508.0927488648986,3768.436047944744,3421.622556722993,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3402.6726908080213,3413.589412571161,3440.918234351181,3404.0342183320427,3387.360940094191,4109.022367465077,4296.228654894467,4227.5227955192795,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
268,16651078055.620674,20079210841.48138,12331435021.828625,5688621342.281936,10781880752.897991,2.499027823837823e+28,8.965903634140908e+28,4.7357423995584926e+24,1.1220008965360446e+26,1.035030882774157e+28,38330.896599192136,54711.49393530461,31848.990785130794,41145.31142904334,57350.85721176888,543.3221499718537,745.2134675402335,610.1023176468434,610.1615345666364,659.484708534383,735.4664699308985,727.4768388696091,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6887.702121196132,6558.332993595941,6926.835276237158,2180.797799385199,1624.8550391090066,1736.8116330192108,1462.3767690436805,2016.5463196654068,150401929.33319578,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,44301.18452872828,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3150.273792381101,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,301997.0461217597,583133.498794933,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2494.922029786023,2490.8995764786114,2489.1914849703944,2639.77194919709,2487.7940674767656,2473.6800437700686,2537.9819195739733,2519.6736818651398,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3103.368173252497,3060.433789674322,3073.4511058199687,3073.3839248435684,3059.7999688645123,3058.204429070971,2939.831871872775,2966.2761605111664,2904.1644226597905,2967.2195751943464,3583.100095622456,3515.321807774256,3508.0927488648986,3768.436047944744,3421.622556722993,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3402.6726908080213,3413.589412571161,3440.895132027511,3404.0342183320427,3387.360940094191,4109.022367465077,4296.228654894467,4227.5227955192795,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
269,16651078055.620674,20079210841.48138,12331435021.828625,5688621342.281936,10781880752.897991,2.434406702357358e+28,8.965903634140908e+28,4.7357423995584926e+24,1.1220008965360446e+26,1.035030882774157e+28,38277.08221147629,54711.49393530461,31848.990785130794,41145.31142904334,57350.85721176888,543.3221499718537,745.2134675402335,610.1023176468434,600.6555223081036,659.484708534383,735.4664699308985,727.4768388696091,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.9275623644606,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1011.6412496944615,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6876.549681435556,6558.332993595941,6926.835276237158,2180.797799385199,1624.8550391090066,1733.2686885470732,1462.3767690436805,2016.5463196654068,137835959.2972071,231510787.62037545,294067562.08554494,178784532.75961486,217639457.8842375,22449752.500386532,20978897.59140597,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,44301.18452872828,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3150.273792381101,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,301997.0461217597,454686.6512377155,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2493.955483529163,2490.8995764786114,2489.1914849703944,2639.77194919709,2487.7940674767656,2473.6800437700686,2537.9819195739733,2519.6736818651398,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3103.368173252497,3060.433789674322,3068.849045754533,3073.3839248435684,3059.7999688645123,3057.966443384787,2939.831871872775,2966.1262650022168,2904.1588456688414,2967.2195751943464,3583.100095622456,3515.321807774256,3503.707417507078,3768.436047944744,3421.622556722993,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3402.6726908080213,3413.589412571161,3440.895132027511,3404.0342183320427,3382.151343107497,4109.022367465077,4296.228654894467,4227.5227955192795,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
270,16651078055.620674,18678109493.242035,12331435021.828625,5688621342.281936,10781880752.897991,2.378086249246262e+28,8.965903634140908e+28,4.7357423995584926e+24,1.1220008965360446e+26,1.035030882774157e+28,38235.50432571986,54711.49393530461,31846.535916184133,41145.31142904334,57350.85721176888,543.3221499718537,745.2134675402335,610.1023176468434,600.6555223081036,659.484708534383,735.4664699308985,727.4768388696091,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,655.2678293335179,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1006.5540830559229,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6867.276572657727,6558.332993595941,6926.835276237158,2180.797799385199,1624.8550391090066,1732.1637027084312,1462.3767690436805,2016.5463196654068,135992456.0113353,231510787.62037545,282479073.1503791,178784532.75961486,217639457.8842375,22449752.500386532,20423556.260312073,41241972.23499231,25666863.669671785,64277858.255380884,25798.75012790269,44301.18452872828,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3150.273792381101,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,295359.0145537285,454686.6512377155,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2493.955483529163,2490.8995764786114,2489.1914849703944,2639.77194919709,2487.7940674767656,2473.6800437700686,2537.9819195739733,2519.6736818651398,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3101.6853137432345,3060.433789674322,3068.849045754533,3073.3839248435684,3059.7999688645123,3057.6928604140357,2939.831871872775,2965.988802355198,2904.063919601748,2967.2195751943464,3583.100095622456,3511.1874297572353,3497.7594201950096,3768.436047944744,3421.622556722993,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3402.6726908080213,3413.589412571161,3440.114342589276,3402.1381028040696,3382.151343107497,4109.022367465077,4296.228654894467,4221.705403587434,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,19157497.60668953,11805206.747360518
271,16651078055.620674,18678109493.242035,11967891413.877127,5688621342.281936,10596718005.860538,2.329959371162901e+28,8.965903634140908e+28,4.7357423995584926e+24,9.343546395482643e+25,7.794112250347626e+27,38200.53917788005,54711.49393530461,31846.535916184133,41145.31142904334,57350.85721176888,543.3221499718537,725.3716458645788,610.1023176468434,600.6555223081036,647.0888590223649,735.4664699308985,727.4768388696091,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,654.5754249732017,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1006.5540830559229,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6859.869824491445,6558.332993595941,6926.835276237158,2180.797799385199,1624.8550391090066,1732.1637027084312,1462.3767690436805,2016.5463196654068,135078612.00730383,231510787.62037545,282479073.1503791,178761802.85399613,217639457.8842375,22449752.500386532,20423556.260312073,41241972.23499231,25666863.669671785,64277858.255380884,25372.984667836154,44301.18452872828,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3150.273792381101,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,295359.0145537285,454686.6512377155,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2493.955483529163,2490.8995764786114,2489.1914849703944,2639.77194919709,2476.9291310992276,2473.6800437700686,2537.9819195739733,2519.6736818651398,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3101.5595612471234,3060.433789674322,3068.849045754533,3073.3839248435684,3059.7999688645123,3047.033645138864,2939.831871872775,2964.9385768974216,2903.929633550919,2967.2195751943464,3580.5045204254598,3511.0159588946617,3497.7594201950096,3768.436047944744,3412.464739238959,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3402.6726908080213,3413.589412571161,3439.7669850848943,3402.1381028040696,3382.151343107497,4109.022367465077,4296.228654894467,4221.705403587434,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,17174063.73698192,11805206.747360518
272,16651078055.620674,18678109493.242035,11967891413.877127,5688621342.281936,10596718005.860538,2.289951137232989e+28,8.965903634140908e+28,4.7357423995584926e+24,9.343546395482643e+25,7.794112250347626e+27,38168.810830521776,54711.49393530461,31846.535916184133,41145.31142904334,57350.85721176888,543.3221499718537,725.3716458645788,607.5120470203666,600.6555223081036,647.0888590223649,735.4664699308985,718.0252256818457,724.4381659238987,714.0740611571969,716.4953255638782,651.017269969368,643.4952729913439,646.1045049281395,638.6121911976295,654.5754249732017,1020.2511520867722,975.9318272857877,979.8027210626352,990.1860275383829,1008.0094167248612,1009.4689260125522,988.4734877501166,1006.5540830559229,1032.3056209564475,1015.1007353919102,2348.9383450749533,3184.983420068723,3850.6842346792273,4028.720176538059,2962.23757818364,6345.887526856574,7003.148327801713,6854.3105190334445,6558.332993595941,6926.835276237158,2180.797799385199,1624.8550391090066,1732.1637027084312,1452.693165323646,2016.5463196654068,135057378.96092433,231510787.62037545,282479073.1503791,178761802.85399613,217639457.8842375,22449752.500386532,20423556.260312073,41241972.23499231,25666863.669671785,62452210.86217075,22550.30904523539,44301.18452872828,9942.77158996251,224696.58207278975,105874.71337620691,1772647.9212746208,4145388.5636469703,1334408.2098212943,5542551.768420968,2424540.504074059,2846.770461247091,2943.697984310089,3064.0479830127665,3050.4180167403733,3150.273792381101,2131.2447821781107,2353.5761986276757,2212.0962781775356,2337.0258472749424,2102.9645827403206,295359.0145537285,454686.6512377155,614320.589030674,308247.5769905555,314481.42758314015,4183155.1225073137,17036296.30843638,5612115.25407447,11739877.758373713,5800241.382582846,2631.010831536041,2378.1240854663283,2523.246174323156,2410.487816420155,2617.459422161066,2494.1245711474644,2516.8290329624724,2493.955483529163,2490.8995764786114,2489.1914849703944,2639.77194919709,2476.9291310992276,2471.8953367307145,2537.9819195739733,2519.6736818651398,2891.4056987624826,2822.440745131784,2864.875487038687,2878.607083916965,2872.497166965383,3101.524214809069,3060.433789674322,3068.849045754533,3073.3839248435684,3059.340222724806,3046.998868294404,2939.831871872775,2964.7560542485435,2903.929633550919,2967.1964746542453,3580.5045204254598,3511.0159588946617,3497.7594201950096,3768.436047944744,3412.464739238959,3261.8226307256937,3244.3219396627683,3272.169594098882,3246.5141562970066,3234.940002768486,3401.5049219135203,3412.6186234537317,3439.7669850848943,3402.1381028040696,3379.5939980140665,4109.022367465077,4290.841815953823,4221.705403587434,4289.776037433158,4266.247432200118,12840425.360474749,5485146.569198908,6813083.489531128,17174063.73698192,11805206.747360518
