,eso_f4_0,eso_f4_1,eso_f4_2,eso_f4_3,eso_f4_4
331,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
332,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
333,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
334,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
335,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
336,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
337,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
338,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
339,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
340,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
341,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
342,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
343,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
344,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
345,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
346,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
347,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
348,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
349,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
350,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
351,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
352,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
353,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
354,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
355,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
356,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
357,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
358,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
359,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
360,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
361,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
362,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
363,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
364,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
365,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
366,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
367,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
368,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
369,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
370,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
371,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
372,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
373,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
374,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
375,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
376,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
377,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
378,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
379,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
380,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
381,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
382,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
383,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
384,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
385,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
386,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
387,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
388,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
389,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
390,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
391,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
392,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
393,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
394,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
395,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
396,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
397,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
398,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
399,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
400,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
401,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
402,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
403,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
404,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
405,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
406,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
407,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
408,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
409,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
410,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
411,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
412,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
413,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
414,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
415,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
416,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
417,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
418,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
419,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
420,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
421,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
422,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
423,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
424,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
425,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
426,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
427,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
428,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
429,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
430,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
431,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
432,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
433,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
434,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
435,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
436,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
437,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
438,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
439,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
440,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
441,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
442,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
443,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
444,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
445,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
446,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
447,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
448,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
449,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
450,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
451,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
452,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
453,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
454,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
455,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
456,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
457,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
458,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
459,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
460,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
461,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
462,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
463,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
464,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
465,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
466,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
467,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
468,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
469,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
470,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
471,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
472,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
473,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
474,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
475,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
476,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
477,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
478,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
479,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
480,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
481,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
482,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
483,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
484,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
485,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
486,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
487,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
488,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
489,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
490,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
491,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
492,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
493,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
494,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
495,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
496,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
497,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
498,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
499,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
500,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
501,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
502,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
503,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
504,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
505,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
506,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
507,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
508,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
509,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
510,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
511,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
512,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
513,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
514,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
515,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
516,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
517,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
518,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
519,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
520,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
521,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
522,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
523,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
524,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
525,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
526,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
527,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
528,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
529,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
530,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
531,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
532,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
533,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
534,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.95245142580051
535,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.94349652469674
536,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
537,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
538,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
539,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
540,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
541,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
542,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
543,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
544,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
545,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
546,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
547,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
548,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
549,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
550,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
551,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
552,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
553,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
554,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
555,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
556,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
557,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
558,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
559,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
560,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
561,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
562,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
563,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
564,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
565,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
566,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
567,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
568,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
569,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
570,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
571,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
572,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
573,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
574,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
575,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
576,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
577,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
578,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
579,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
580,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
581,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
582,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
583,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
584,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
585,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
586,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
587,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
588,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
589,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
590,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
591,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
592,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
593,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
594,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
595,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
596,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
597,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
598,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
599,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
600,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
601,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
602,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
603,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
604,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
605,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
606,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
607,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
608,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
609,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
610,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
611,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
612,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
613,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
614,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
615,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
616,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
617,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
618,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
619,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
620,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
621,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
622,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
623,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
624,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
625,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
626,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
627,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
628,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
629,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
630,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
631,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
632,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
633,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
634,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
635,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
636,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
637,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
638,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
639,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
640,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
641,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
642,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
643,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
644,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
645,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
646,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
647,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
648,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
649,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
650,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
651,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
652,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
653,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
654,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
655,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
656,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
657,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
658,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
659,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
660,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
661,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
662,42579.20015340141,46223.234410678364,20811.133905815885,25208.087977478586,60.882088983282244
