,Himmelblau_solution_0,Himmelblau_solution_1,Himmelblau_solution_2,Himmelblau_solution_3,Himmelblau_solution_4,Himmelblau_solution_5,Himmelblau_solution_6,Himmelblau_solution_7,Himmelblau_solution_8,Himmelblau_solution_9,Himmelblau_solution_10,Himmelblau_solution_11,Himmelblau_solution_12,Himmelblau_solution_13,Himmelblau_solution_14,Himmelblau_solution_15,Himmelblau_solution_16,Himmelblau_solution_17,Himmelblau_solution_18,Himmelblau_solution_19,Himmelblau_solution_20,Himmelblau_solution_21,Himmelblau_solution_22,Himmelblau_solution_23,Himmelblau_solution_24,Himmelblau_solution_25,Himmelblau_solution_26,Himmelblau_solution_27,Himmelblau_solution_28,Himmelblau_solution_29
258,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30587.980231430396,-30296.388617857825,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30561.06905899824,-30541.10233021979,-30637.17555979741,-30454.39729100069,-30298.6053571253,-30556.24058176502,-30615.28209566438,-30596.559981435246,-30355.698326284408,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
259,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30587.980231430396,-30296.527786684688,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30561.06905899824,-30541.10233021979,-30637.17555979741,-30454.39729100069,-30298.6053571253,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30355.698326284408,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
260,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30587.980231430396,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30561.06905899824,-30541.10233021979,-30637.17555979741,-30454.39729100069,-30298.6053571253,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30355.698326284408,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
261,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30587.980231430396,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30561.06905899824,-30541.10233021979,-30637.17555979741,-30454.39729100069,-30298.6053571253,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30355.698326284408,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
262,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30587.980231430396,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30564.372702841138,-30543.28007493141,-30637.17555979741,-30454.39729100069,-30298.6053571253,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
263,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30587.980231430396,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30564.372702841138,-30543.28007493141,-30637.17555979741,-30454.39729100069,-30298.6053571253,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
264,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30590.674988178453,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30526.49805682615,-30577.528810991513,-30636.832809172512,-30650.717811802635,-30564.372702841138,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30299.49216382399,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
265,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30590.674988178453,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30526.512943057573,-30577.528810991513,-30636.832809172512,-30651.765942213206,-30564.372702841138,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30299.49216382399,-30560.373129385665,-30615.28209566438,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30596.824737383547
266,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30590.674988178453,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30636.833165457043,-30651.765942213206,-30564.372702841138,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30299.49216382399,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30598.930227786048
267,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30590.674988178453,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30636.833165457043,-30651.765942213206,-30564.372702841138,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30299.49216382399,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30440.98274430788,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30598.930227786048
268,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30636.833165457043,-30651.765942213206,-30564.372702841138,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30299.49216382399,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30442.133068584277,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
269,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30636.833165457043,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30442.133068584277,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
270,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30636.833165457043,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30442.133068584277,-30333.500979685366,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
271,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30449.212860857555,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30442.133068584277,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
272,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30442.133068584277,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
273,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30645.919164139457,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30454.39729100069,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30360.318561781554,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30448.85911262955,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
274,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30650.562379298568,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30455.65349439764,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30362.1952526369,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
275,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30650.562379298568,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30455.65349439764,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30362.1952526369,-30632.948906285426,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
276,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30654.31569838149,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30455.65349439764,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30362.1952526369,-30633.27829645835,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
277,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30654.31569838149,-30531.095170699627,-30577.528810991513,-30649.418275069118,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30455.65349439764,-30316.217881539716,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30362.1952526369,-30633.27829645835,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30602.702213312332
278,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30649.99381182809,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30455.65349439764,-30318.4018769339,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30371.33970985389,-30633.27829645835,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30611.440320399273
279,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30649.99381182809,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30456.38787211774,-30318.4018769339,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30379.698836500975,-30633.27829645835,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30611.440320399273
280,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30456.38787211774,-30318.4018769339,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30379.698836500975,-30635.10370216002,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30611.440320399273
281,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30456.38787211774,-30318.4018769339,-30560.373129385665,-30616.391066291842,-30596.559981435246,-30379.698836500975,-30635.10370216002,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30611.440320399273
282,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30456.38787211774,-30319.84977657425,-30561.449661709925,-30616.391066291842,-30596.559981435246,-30379.698836500975,-30635.10370216002,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30613.48953690775
283,-30644.81744884854,-30642.05376299051,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30456.38787211774,-30319.84977657425,-30561.449661709925,-30616.391066291842,-30596.559981435246,-30379.698836500975,-30635.496868469178,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30613.48953690775
284,-30644.81744884854,-30642.074334962035,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30567.86479108777,-30554.38128722692,-30637.17555979741,-30465.73726651254,-30319.84977657425,-30561.449661709925,-30616.391066291842,-30596.559981435246,-30379.698836500975,-30635.496868469178,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30641.106401502868,-30650.247111156394,-30210.659328994472,-30613.48953690775
285,-30644.81744884854,-30642.074334962035,-30147.208966138227,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30569.557084460735,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30561.449661709925,-30616.391066291842,-30615.282557999297,-30379.698836500975,-30635.496868469178,-30548.95100542651,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30642.285923979995,-30650.247111156394,-30210.659328994472,-30613.48953690775
286,-30644.81744884854,-30643.09690943786,-30155.731156013746,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30569.557084460735,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30561.449661709925,-30616.391066291842,-30615.282557999297,-30379.698836500975,-30635.496868469178,-30554.359132527235,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30646.27021122569,-30650.247111156394,-30210.659328994472,-30613.48953690775
287,-30644.81744884854,-30643.09690943786,-30163.369269898983,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30563.467325631747,-30616.391066291842,-30615.282557999297,-30379.698836500975,-30635.496868469178,-30554.359132527235,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30646.27021122569,-30650.247111156394,-30210.659328994472,-30613.48953690775
288,-30644.81744884854,-30643.09690943786,-30163.369269898983,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30563.467325631747,-30619.139758329326,-30615.282557999297,-30382.463511708043,-30635.496868469178,-30554.359132527235,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30646.316508739736,-30650.247111156394,-30210.659328994472,-30613.48953690775
289,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30565.025450910955,-30619.139758329326,-30615.282557999297,-30382.463511708043,-30635.496868469178,-30555.12704050588,-30528.948767629827,-30450.26897555893,-30339.8763021634,-30605.163454729933,-30646.316508739736,-30650.247111156394,-30210.659328994472,-30613.48953690775
290,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30565.025450910955,-30619.139758329326,-30615.282557999297,-30382.463511708043,-30635.496868469178,-30555.12704050588,-30528.948767629827,-30451.24141197971,-30339.8763021634,-30605.163454729933,-30646.316508739736,-30650.247111156394,-30210.659328994472,-30613.48953690775
291,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30321.46137570318,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30382.463511708043,-30635.496868469178,-30555.12704050588,-30528.948767629827,-30451.24141197971,-30339.8763021634,-30605.163454729933,-30646.316508739736,-30650.247111156394,-30210.659328994472,-30613.48953690775
292,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30298.343425458323,-30457.112282295973,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30650.950911302123,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30323.56959197903,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30382.463511708043,-30636.209034013766,-30555.12704050588,-30528.948767629827,-30451.24141197971,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
293,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30654.126148920997,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30323.56959197903,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30382.463511708043,-30636.209034013766,-30555.12704050588,-30528.948767629827,-30456.449235100357,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
294,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30654.126148920997,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30323.56959197903,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30382.463511708043,-30636.209034013766,-30555.12704050588,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
295,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30654.126148920997,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30323.56959197903,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30382.463511708043,-30636.209034013766,-30570.235763178058,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
296,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30654.126148920997,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30327.35794889196,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30382.463511708043,-30636.209034013766,-30570.235763178058,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
297,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30327.35794889196,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30384.799007532114,-30636.209034013766,-30570.235763178058,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
298,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30594.28539804711,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30327.35794889196,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30384.799007532114,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
299,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.002881982626,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.282557999297,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
300,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.608061458566,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
301,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.608061458566,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
302,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.608061458566,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
303,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.608061458566,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30463.120709361625,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
304,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.608061458566,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30465.794191038276,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
305,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30458.608061458566,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30465.794191038276,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
306,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30465.794191038276,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
307,-30644.81744884854,-30643.09690943786,-30167.42391718181,-30597.0250137126,-30299.28557465022,-30465.167991892264,-30657.93191586865,-30531.095170699627,-30577.528810991513,-30655.98844779857,-30651.765942213206,-30570.943872023454,-30554.38128722692,-30637.17555979741,-30478.47409947384,-30335.259940284206,-30565.025450910955,-30628.00756112415,-30615.580047854965,-30391.85791536278,-30636.209034013766,-30571.566720445877,-30528.948767629827,-30469.786056566758,-30339.8763021634,-30605.163454729933,-30646.504789357426,-30650.247111156394,-30210.659328994472,-30613.48953690775
