,eso_F21_0,eso_F21_1,eso_F21_2,eso_F21_3,eso_F21_4,eso_F22_0,eso_F22_1,eso_F22_2,eso_F22_3,eso_F22_4,eso_F23_0,eso_F23_1,eso_F23_2,eso_F23_3,eso_F23_4,eso_F24_0,eso_F24_1,eso_F24_2,eso_F24_3,eso_F24_4,eso_F25_0,eso_F25_1,eso_F25_2,eso_F25_3,eso_F25_4,eso_F26_0,eso_F26_1,eso_F26_2,eso_F26_3,eso_F26_4,eso_F27_0,eso_F27_1,eso_F27_2,eso_F27_3,eso_F27_4,eso_F28_0,eso_F28_1,eso_F28_2,eso_F28_3,eso_F28_4
108,2541.263179052971,2558.362387335222,2554.9747142685187,2529.3760154258493,2565.5081594573985,2582.0199381363163,2676.2814826438057,2917.9435723449888,2781.1713069682237,2969.805762875119,2965.039240021586,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3115.0044822652735,3100.01714394082,3039.958911620372,3181.2917606518167,3072.619567345538,3053.792804716137,3175.62050756642,3100.004953677135,5689.825172105762,5006.851349299055,7548.681555584732,4032.804138633008,5541.007276512924,3257.388438294711,3323.164798414066,3269.414067493595,3267.2808463502906,3288.026448612577,3781.2470134282294,3631.6999691346014,3709.3527925468406,3658.542700252492,3746.370349153195
109,2541.263179052971,2558.362387335222,2554.9747142685187,2529.3760154258493,2565.5081594573985,2582.0199381363163,2676.2814826438057,2917.9435723449888,2745.3569712343046,2969.805762875119,2965.039240021586,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3181.2917606518167,3070.135863547476,3053.792804716137,3174.15232838912,3100.004953677135,5494.898533748538,4929.220446210828,7548.681555584732,4032.804138633008,5510.874460447925,3256.2158390847235,3323.164798414066,3262.526315874118,3261.4102938347787,3286.2106538810544,3781.2470134282294,3631.6999691346014,3687.534534822862,3658.542700252492,3746.370349153195
110,2541.263179052971,2538.8567514664373,2554.9747142685187,2529.3760154258493,2565.5081594573985,2582.0199381363163,2676.2814826438057,2917.9435723449888,2745.3569712343046,2969.805762875119,2957.3794245155505,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3181.2917606518167,3056.546158088652,3053.792804716137,3174.15232838912,3100.004953677135,5377.04227786947,4929.220446210828,7548.681555584732,4032.804138633008,5510.874460447925,3256.2158390847235,3323.164798414066,3262.526315874118,3257.639666033893,3281.926444093135,3781.2470134282294,3631.6999691346014,3687.534534822862,3658.542700252492,3742.659326855616
111,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2565.5081594573985,2582.0199381363163,2676.2814826438057,2917.9435723449888,2731.013350014903,2936.706005732953,2957.3794245155505,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3178.6057754887665,3055.236512637909,3053.792804716137,3174.15232838912,3100.004953677135,5377.04227786947,4854.514116128852,7548.681555584732,4032.804138633008,5510.874460447925,3256.2158390847235,3323.164798414066,3262.526315874118,3257.639666033893,3279.972368708207,3781.2470134282294,3631.6999691346014,3687.534534822862,3658.542700252492,3725.972078228972
112,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2565.5081594573985,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2901.5318583950425,2957.3794245155505,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3171.0879532506474,3051.4959745918636,3053.792804716137,3174.15232838912,3100.004953677135,5377.04227786947,4854.514116128852,7517.8125609407425,4032.804138633008,5489.957791380897,3256.2158390847235,3323.164798414066,3262.526315874118,3257.639666033893,3279.972368708207,3781.2470134282294,3631.6999691346014,3687.534534822862,3658.542700252492,3725.972078228972
113,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2565.5081594573985,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2881.9441655641695,2957.3794245155505,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3157.899998016852,3046.517329869301,3053.792804716137,3174.15232838912,3100.004953677135,5377.04227786947,4854.514116128852,7517.8125609407425,4032.804138633008,5485.4100075917795,3256.2158390847235,3323.164798414066,3262.526315874118,3257.639666033893,3279.972368708207,3781.2470134282294,3631.6999691346014,3668.01510296852,3658.542700252492,3725.972078228972
114,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2881.9441655641695,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3157.2487586973366,3046.517329869301,3053.792804716137,3174.15232838912,3100.004953677135,5291.31722534658,4850.259794579075,7517.8125609407425,4032.804138633008,5485.4100075917795,3256.2158390847235,3323.164798414066,3262.1642590795423,3257.639666033893,3279.972368708207,3781.2470134282294,3631.6999691346014,3668.01510296852,3658.542700252492,3725.972078228972
115,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2881.9441655641695,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3157.2487586973366,3046.517329869301,3036.514897838736,3172.323075558307,3100.004953677135,5284.594818889138,4850.259794579075,7517.8125609407425,4032.804138633008,5382.702983999806,3256.2158390847235,3323.164798414066,3262.1642590795423,3257.639666033893,3279.609644408085,3742.07580788762,3631.6999691346014,3668.01510296852,3637.1386874532154,3719.417449895667
116,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2879.2644398423968,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3157.2487586973366,3046.517329869301,3036.514897838736,3172.323075558307,3100.004953677135,5249.64094055186,4845.972341470029,7517.8125609407425,4032.804138633008,5382.702983999806,3256.2158390847235,3323.164798414066,3262.1642590795423,3257.639666033893,3279.609644408085,3706.360273097761,3631.6999691346014,3642.8070381086472,3637.1386874532154,3719.417449895667
117,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2766.5218981657654,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3152.9774215072503,3044.38866361237,3027.337278398485,3172.323075558307,3100.004953677135,5227.542187305495,4845.972341470029,7517.8125609407425,4032.804138633008,5338.192681371721,3256.2158390847235,3323.1405856656347,3257.9754331095855,3257.639666033893,3279.609644408085,3706.360273097761,3631.6999691346014,3625.8936899765717,3637.1386874532154,3719.417449895667
118,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2766.5218981657654,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3149.316316039515,3043.6500396922106,3027.055879786208,3172.323075558307,3100.004953677135,5221.130308496055,4828.8305960355265,7517.8125609407425,4029.7144573253227,5338.192681371721,3256.2158390847235,3323.1405856656347,3257.9754331095855,3257.639666033893,3276.6629770071654,3706.360273097761,3631.6999691346014,3625.8936899765717,3637.1386874532154,3719.417449895667
119,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2720.8431034398845,2766.5218981657654,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3148.684948113292,3043.6500396922106,3027.055879786208,3165.8829298786345,3100.004953677135,5202.239945262525,4688.983382433347,7517.8125609407425,4029.7144573253227,5248.371038959404,3256.2158390847235,3323.1405856656347,3257.9754331095855,3257.639666033893,3275.5949934778673,3706.360273097761,3631.6999691346014,3622.994441644057,3637.1386874532154,3719.417449895667
120,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2676.2814826438057,2917.9435723449888,2716.085700642552,2736.6434218429185,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3138.426057129995,3043.6500396922106,3027.055879786208,3164.1039509419084,3100.004953677135,5155.948701152292,4683.194777100531,7517.8125609407425,4029.7144573253227,5239.74030999327,3256.2158390847235,3323.1405856656347,3257.9754331095855,3257.639666033893,3275.5949934778673,3706.360273097761,3631.6999691346014,3622.994441644057,3637.1386874532154,3719.417449895667
121,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2672.0529205085604,2917.9435723449888,2716.085700642552,2736.6434218429185,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3138.426057129995,3043.6500396922106,3027.055879786208,3160.6284698230384,3100.004953677135,5155.948701152292,4639.859077188877,7517.8125609407425,4029.7144573253227,5203.284274513975,3256.2158390847235,3323.1405856656347,3255.4034860113547,3256.545368943605,3275.5949934778673,3706.360273097761,3631.6999691346014,3622.994441644057,3637.1386874532154,3719.417449895667
122,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2582.0199381363163,2672.0529205085604,2917.9435723449888,2716.085700642552,2721.826476735332,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3113.560703766483,3100.01714394082,3039.958911620372,3138.426057129995,3043.6500396922106,3027.055879786208,3157.884203510751,3100.004953677135,5103.147818828536,4639.859077188877,7517.8125609407425,4029.7144573253227,5150.501800922125,3256.2158390847235,3323.1405856656347,3255.4034860113547,3256.545368943605,3275.5949934778673,3706.360273097761,3631.6999691346014,3600.9658138742757,3637.1386874532154,3719.417449895667
123,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2686.1676004242963,2719.913979562446,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3138.426057129995,3043.6500396922106,3027.055879786208,3147.1800334653453,3098.110953083176,5056.122019090906,4554.97215196705,7483.7970867197455,4029.7144573253227,5150.501800922125,3256.2158390847235,3323.1405856656347,3255.4034860113547,3256.545368943605,3275.5949934778673,3706.360273097761,3631.6999691346014,3600.9658138742757,3637.1386874532154,3708.1156421144137
124,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2619.384277503217,2719.913979562446,2923.9331797033883,2978.618578421722,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3043.6500396922106,3027.055879786208,3147.172774468818,3098.110953083176,5036.18825775874,4554.97215196705,7483.7970867197455,4029.7144573253227,5150.501800922125,3256.2158390847235,3323.1405856656347,3255.4034860113547,3256.545368943605,3275.5949934778673,3706.360273097761,3631.6999691346014,3600.9658138742757,3637.1386874532154,3708.1156421144137
125,2541.263179052971,2532.431849229121,2554.9747142685187,2529.3760154258493,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2619.384277503217,2716.7213566017053,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3043.521640933378,3027.055879786208,3146.5906831482744,3098.110953083176,5006.577248244625,4554.97215196705,7483.7970867197455,4029.7144573253227,5129.34781781865,3256.2158390847235,3322.476134963052,3255.4034860113547,3256.545368943605,3275.5949934778673,3706.360273097761,3631.6999691346014,3600.9658138742757,3637.1386874532154,3708.1156421144137
126,2541.263179052971,2532.431849229121,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2619.384277503217,2707.9536982175346,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3043.521640933378,3027.055879786208,3141.3710219181658,3098.110953083176,4971.749310373047,4554.97215196705,7483.7970867197455,4029.7144573253227,5045.435259287344,3256.2158390847235,3321.669344384557,3255.4034860113547,3256.545368943605,3275.5949934778673,3680.053796473471,3631.6999691346014,3600.9658138742757,3637.1386874532154,3708.1156421144137
127,2541.263179052971,2532.431849229121,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2606.325169175819,2694.9798829820256,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3043.521640933378,3027.055879786208,3128.1818297948585,3098.110953083176,4971.749310373047,4554.97215196705,7480.492112485722,4029.7144573253227,5045.435259287344,3256.2158390847235,3321.669344384557,3255.4034860113547,3256.545368943605,3275.5949934778673,3680.053796473471,3631.6999691346014,3576.9385819127897,3636.477257866746,3706.4494465990574
128,2541.263179052971,2532.431849229121,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2594.930873966004,2670.2816851461166,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3043.521640933378,3027.055879786208,3126.9931544513684,3098.110953083176,4931.176059160129,4554.97215196705,7480.492112485722,4029.7144573253227,4972.5603865066605,3256.2158390847235,3317.4501545169287,3255.4034860113547,3256.545368943605,3275.5949934778673,3647.075372864726,3631.6999691346014,3576.9385819127897,3636.477257866746,3680.089586139021
129,2541.263179052971,2532.431849229121,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2589.009921942505,2655.3003946704,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3040.378193236072,3027.055879786208,3126.9931544513684,3098.110953083176,4905.934120035705,4554.97215196705,7480.492112485722,4029.7144573253227,4890.697396228763,3256.2158390847235,3315.137952727188,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3678.179203618861
130,2541.263179052971,2532.431849229121,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.2979167655876,2672.0529205085604,2917.9435723449888,2589.009921942505,2634.1431987598257,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3038.923229183516,3027.055879786208,3126.854240824854,3098.110953083176,4893.917286851714,4554.97215196705,7480.492112485722,4029.7144573253227,4890.697396228763,3256.2158390847235,3312.857012111881,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3678.179203618861
131,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.2979167655876,2672.0529205085604,2843.6843934710037,2584.177769126074,2629.7925552554634,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3136.272231503829,3038.923229183516,3027.055879786208,3126.301918505735,3098.110953083176,4836.405498910946,4554.97215196705,7480.492112485722,4029.7144573253227,4890.697396228763,3256.2158390847235,3312.857012111881,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3677.856558227857
132,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.1361498113806,2666.7854685094344,2843.6843934710037,2570.598675266013,2629.7925552554634,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3134.861127373618,3038.923229183516,3024.2344146291225,3126.301918505735,3098.110953083176,4803.715419324929,4554.97215196705,7480.492112485722,3994.5864399243383,4887.280683947069,3256.2158390847235,3312.4570147478603,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3663.0124295882383
133,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.1361498113806,2647.1016598030337,2843.6843934710037,2559.557895662654,2619.772969686921,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3132.298127750355,3035.92260542118,3024.2344146291225,3125.744875131141,3098.110953083176,4773.615987972545,4554.97215196705,7480.492112485722,3994.5864399243383,4873.578100012009,3256.2158390847235,3312.4570147478603,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3663.0124295882383
134,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.1361498113806,2623.2496596725073,2843.6843934710037,2547.663288712928,2601.270091478167,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3131.734512864855,3026.8386616012663,3024.2344146291225,3124.9922972246627,3098.110953083176,4735.092325167024,4554.97215196705,7480.492112485722,3994.5864399243383,4845.136582759577,3256.2158390847235,3312.4570147478603,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3650.9522274704527
135,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.1361498113806,2623.2496596725073,2843.6843934710037,2547.663288712928,2584.2190429886177,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3130.761809318031,3025.91688924068,3024.2344146291225,3124.9922972246627,3098.110953083176,4706.14262553186,4554.97215196705,7480.492112485722,3994.5864399243383,4845.136582759577,3256.2158390847235,3312.4570147478603,3255.4034860113547,3256.545368943605,3271.9124267634443,3647.075372864726,3631.6999691346014,3562.086923537776,3636.477257866746,3640.2754242141127
136,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.1361498113806,2623.2496596725073,2843.6843934710037,2547.663288712928,2576.0302634073646,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3117.9742116298144,3025.91688924068,3024.2344146291225,3124.9922972246627,3098.110953083176,4673.676867902385,4554.97215196705,7480.492112485722,3994.5864399243383,4833.198211519524,3256.2158390847235,3312.4570147478603,3255.4034860113547,3256.545368943605,3271.9124267634443,3612.2689701438467,3631.6999691346014,3562.086923537776,3636.477257866746,3640.2754242141127
137,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2564.9281618578625,2581.1361498113806,2623.2496596725073,2843.6843934710037,2547.2949993548573,2561.21465245375,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3082.8520957498004,3025.91688924068,3024.2344146291225,3120.676709395774,3098.110953083176,4635.442348695812,4554.97215196705,7479.673821649879,3994.5864399243383,4773.633100828417,3256.2158390847235,3312.4570147478603,3255.4034860113547,3256.545368943605,3271.9124267634443,3598.18410964715,3631.6999691346014,3562.086923537776,3636.477257866746,3640.2754242141127
138,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2560.30055110801,2581.1361498113806,2623.2496596725073,2843.6843934710037,2547.2949993548573,2551.164282726553,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2973.7442368048432,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.6571851578715,3025.91688924068,3024.2344146291225,3116.7065481530262,3096.0289422958494,4606.631856187359,4554.97215196705,7284.49711816962,3994.5864399243383,4773.633100828417,3256.2158390847235,3312.091316026293,3255.4034860113547,3256.545368943605,3271.9124267634443,3598.18410964715,3631.6999691346014,3562.086923537776,3636.477257866746,3619.1092594670586
139,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2558.991045842246,2581.1361498113806,2623.2496596725073,2843.6843934710037,2547.2949993548573,2541.42756400628,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.6571851578715,3025.91688924068,3024.2344146291225,3116.7065481530262,3096.0289422958494,4461.746211104808,4554.97215196705,7082.382179130124,3994.5864399243383,4732.221597290161,3256.2158390847235,3312.091316026293,3255.4034860113547,3256.545368943605,3271.9124267634443,3593.9920585340124,3631.6999691346014,3562.086923537776,3636.477257866746,3619.1092594670586
140,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2558.991045842246,2581.1361498113806,2623.2496596725073,2843.6843934710037,2531.3356773471896,2541.42756400628,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.6571851578715,3025.91688924068,3024.2344146291225,3116.7065481530262,3096.0289422958494,4379.5146485543355,4554.97215196705,7082.382179130124,3994.5864399243383,4705.641513037249,3256.2158390847235,3312.091316026293,3255.4034860113547,3256.545368943605,3271.9124267634443,3587.9911714230357,3631.6999691346014,3562.086923537776,3636.477257866746,3619.1092594670586
141,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2558.991045842246,2581.1361498113806,2623.2496596725073,2843.6843934710037,2522.9960731059014,2541.42756400628,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.6571851578715,3025.91688924068,3024.2344146291225,3112.5657509044536,3096.0289422958494,4379.5146485543355,4554.97215196705,7082.382179130124,3994.5864399243383,4705.641513037249,3256.2158390847235,3311.285499946349,3255.4034860113547,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3551.6029827043376,3636.477257866746,3619.1092594670586
142,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2547.1007527416805,2581.1361498113806,2623.2496596725073,2843.6843934710037,2522.9960731059014,2539.1080691913253,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.265241818295,3025.91688924068,3024.2344146291225,3109.5736482109273,3096.0289422958494,4349.299101805014,4554.97215196705,7082.382179130124,3994.5864399243383,4639.957322666624,3256.2158390847235,3308.270550727927,3255.4034860113547,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3551.6029827043376,3636.477257866746,3619.1092594670586
143,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2541.4109284077736,2581.1361498113806,2623.2496596725073,2843.6843934710037,2522.9960731059014,2539.1080691913253,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.265241818295,3025.713541624318,3024.2344146291225,3108.3061832166763,3096.0289422958494,4335.958129518514,4554.97215196705,6576.506754408758,3994.5864399243383,4639.957322666624,3256.2158390847235,3307.0995697121325,3255.4034860113547,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3551.6029827043376,3636.477257866746,3619.1092594670586
144,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2541.4109284077736,2581.1361498113806,2623.2496596725073,2843.6843934710037,2500.7974982741216,2539.0738394029995,2923.9331797033883,2976.17067459892,2963.501345947679,2947.61838896683,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3049.265241818295,3025.3116463404026,3024.2344146291225,3108.07966396738,3096.0289422958494,4325.929039823554,4554.97215196705,6576.506754408758,3994.5864399243383,4623.406781758204,3256.2158390847235,3302.637648459629,3255.4034860113547,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3551.6029827043376,3636.477257866746,3619.1092594670586
145,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2541.4109284077736,2581.1361498113806,2623.2496596725073,2843.6843934710037,2500.380842651575,2537.248487205508,2923.9331797033883,2973.126763324486,2963.501345947679,2942.457620061236,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3045.6448794937305,3025.3116463404026,3024.2344146291225,3108.07966396738,3087.945593022231,4296.3678350772325,4554.97215196705,6536.195186898746,3994.5864399243383,4621.025665525015,3255.5111128946673,3300.442090296079,3255.4034860113547,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3548.967562906849,3636.477257866746,3619.1092594670586
146,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2541.4109284077736,2581.1361498113806,2623.2496596725073,2843.6843934710037,2500.380842651575,2535.3908945451653,2923.9331797033883,2973.126763324486,2963.501345947679,2938.1590408978022,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3045.614180362686,3025.3116463404026,3024.2344146291225,3102.226461467328,3087.945593022231,4242.495482798709,4554.97215196705,6527.275682398668,3994.5864399243383,4595.168635712267,3255.5111128946673,3292.917592682074,3250.568033665342,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3546.5773201921493,3636.0851161447235,3619.1092594670586
147,2541.263179052971,2522.3035008300894,2554.9747142685187,2517.875866063836,2541.4109284077736,2581.1361498113806,2623.2496596725073,2843.6843934710037,2500.380842651575,2526.7521305261375,2923.9331797033883,2970.654582727183,2963.501345947679,2938.1590408978022,2956.581899307396,3098.384292630876,3122.430179749418,3107.4177487878137,3100.01714394082,3039.958911620372,3040.4111590189123,3025.2940552264345,3024.2344146291225,3102.226461467328,3087.945593022231,4208.767119261314,4554.97215196705,6518.275136290988,3994.5864399243383,4576.861171494413,3255.5111128946673,3292.917592682074,3250.568033665342,3256.545368943605,3271.9124267634443,3585.404353312423,3631.6999691346014,3546.5773201921493,3628.291297972981,3619.1092594670586
